Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
-4.9120e-05,0.0784687,0.0644688,0.00721875,-0.251562
-4.9110e-05,0.0789531,0.0665312,0.00745313,-0.245312
-4.9100e-05,0.0789297,0.0640625,0.00760938,-0.272656
-4.9090e-05,0.0792344,0.0665938,0.0066875,-0.246094
-4.9080e-05,0.0796094,0.0638125,0.00796875,-0.24375
-4.9070e-05,0.0789766,0.066875,0.006875,-0.299219
-4.9060e-05,0.0801172,0.0668438,0.004625,-0.229687
-4.9050e-05,0.0793437,0.0648437,0.00548437,-0.23125
-4.9040e-05,0.0794844,0.0651562,0.00501563,-0.210938
-4.9030e-05,0.0789922,0.0639688,0.0066875,-0.209375
-4.9020e-05,0.0791328,0.0642187,0.005625,-0.247656
-4.9010e-05,0.0780469,0.0637813,0.006625,-0.227344
-4.9000e-05,0.0786641,0.067375,0.008,-0.258594
-4.8990e-05,0.0768047,0.0652813,0.00798438,-0.244531
-4.8980e-05,0.0782031,0.064375,0.00553125,-0.252344
-4.8970e-05,0.0778516,0.064875,0.00659375,-0.264062
-4.8960e-05,0.0785,0.0671563,0.00667188,-0.263281
-4.8950e-05,0.0794844,0.0645,0.00729688,-0.235937
-4.8940e-05,0.0790547,0.06625,0.00548437,-0.225781
-4.8930e-05,0.0803437,0.0651562,0.00610938,-0.266406
-4.8920e-05,0.0808906,0.0648437,0.006125,-0.248437
-4.8910e-05,0.0815156,0.066125,0.00578125,-0.276562
-4.8900e-05,0.0797187,0.06375,0.00614063,-0.220312
-4.8890e-05,0.0800547,0.0650938,0.00746875,-0.286719
-4.8880e-05,0.0802891,0.0645625,0.00601563,-0.269531
-4.8870e-05,0.0797969,0.0682187,0.00751563,-0.235937
-4.8860e-05,0.0783984,0.0655938,0.00685938,-0.201562
-4.8850e-05,0.0778984,0.0653125,0.005875,-0.217187
-4.8840e-05,0.0788125,0.0643437,0.00626563,-0.234375
-4.8830e-05,0.0784766,0.068,0.00617188,-0.242188
-4.8820e-05,0.0784922,0.0686563,0.00576563,-0.275
-4.8810e-05,0.0789531,0.0650625,0.00790625,-0.253125
-4.8800e-05,0.0794844,0.064,0.00671875,-0.233594
-4.8790e-05,0.0801797,0.0678438,0.00601563,-0.211719
-4.8780e-05,0.0796641,0.0665938,0.005875,-0.301562
-4.8770e-05,0.079625,0.063625,0.00535937,-0.203906
-4.8760e-05,0.0804766,0.0660625,0.00585938,-0.263281
-4.8750e-05,0.0794453,0.0637187,0.00614063,-0.271875
-4.8740e-05,0.0794453,0.0668125,0.00814063,-0.197656
-4.8730e-05,0.0798828,0.0650625,0.008,-0.249219
-4.8720e-05,0.0792422,0.0647187,0.00573437,-0.255469
-4.8710e-05,0.0799687,0.0669063,0.0071875,-0.299219
-4.8700e-05,0.0791016,0.0670312,0.007,-0.217187
-4.8690e-05,0.0796406,0.0659688,0.00654688,-0.246875
-4.8680e-05,0.0795391,0.0670625,0.0049375,-0.25
-4.8670e-05,0.0800391,0.0658437,0.0054375,-0.222656
-4.8660e-05,0.0801328,0.0663125,0.0068125,-0.175
-4.8650e-05,0.0794531,0.0646875,0.00520313,-0.242969
-4.8640e-05,0.0789453,0.0663438,0.00534375,-0.2
-4.8630e-05,0.0786094,0.0664375,0.00601563,-0.232031
-4.8620e-05,0.0779219,0.0654375,0.00803125,-0.207031
-4.8610e-05,0.0769297,0.0645938,0.00801563,-0.196875
-4.8600e-05,0.0767266,0.0640938,0.00565625,-0.234375
-4.8590e-05,0.0775469,0.067,0.00717188,-0.239062
-4.8580e-05,0.0775312,0.0654375,0.00646875,-0.24375
-4.8570e-05,0.07675,0.0672812,0.00454688,-0.235937
-4.8560e-05,0.0784766,0.0675938,0.00690625,-0.254687
-4.8550e-05,0.0790625,0.0678438,0.00651563,-0.264844
-4.8540e-05,0.0810469,0.064625,0.00551563,-0.219531
-4.8530e-05,0.0792734,0.0645,0.0068125,-0.239844
-4.8520e-05,0.0810312,0.0669063,0.00582813,-0.239062
-4.8510e-05,0.0802734,0.063125,0.0071875,-0.208594
-4.8500e-05,0.0798984,0.0665938,0.00614063,-0.23125
-4.8490e-05,0.0804219,0.065,0.00615625,-0.263281
-4.8480e-05,0.0788672,0.0654688,0.00710938,-0.239062
-4.8470e-05,0.0795156,0.0645938,0.00690625,-0.209375
-4.8460e-05,0.0788516,0.064625,0.00596875,-0.275781
-4.8450e-05,0.0785625,0.0666563,0.006375,-0.217187
-4.8440e-05,0.0790625,0.064625,0.00725,-0.247656
-4.8430e-05,0.0788828,0.0655625,0.00642188,-0.254687
-4.8420e-05,0.0792031,0.065875,0.00670313,-0.224219
-4.8410e-05,0.0800156,0.0650938,0.00623438,-0.251562
-4.8400e-05,0.0787187,0.0659688,0.00642188,-0.26875
-4.8390e-05,0.0781328,0.0652813,0.0061875,-0.25
-4.8380e-05,0.0789609,0.0645625,0.00535937,-0.207031
-4.8370e-05,0.0779922,0.0661875,0.00767188,-0.235156
-4.8360e-05,0.0775156,0.0656562,0.0085625,-0.271094
-4.8350e-05,0.0764844,0.0646875,0.00798438,-0.216406
-4.8340e-05,0.0778594,0.064875,0.00725,-0.228125
-4.8330e-05,0.0773594,0.0653437,0.00760938,-0.25
-4.8320e-05,0.0780781,0.0667187,0.00648438,-0.260937
-4.8310e-05,0.0790547,0.0648437,0.0056875,-0.23125
-4.8300e-05,0.0804219,0.0663438,0.0060625,-0.267969
-4.8290e-05,0.0816094,0.066875,0.00582813,-0.246094
-4.8280e-05,0.0799062,0.0664687,0.00573437,-0.157031
-4.8270e-05,0.0817812,0.066625,0.0058125,-0.214844
-4.8260e-05,0.0810703,0.0638125,0.00623438,-0.251562
-4.8250e-05,0.0817344,0.0645938,0.00651563,-0.242188
-4.8240e-05,0.0806797,0.06575,0.00640625,-0.192187
-4.8230e-05,0.0796719,0.0671563,0.00685938,-0.2375
-4.8220e-05,0.0795859,0.0660938,0.007125,-0.267187
-4.8210e-05,0.0796016,0.0639062,0.00739063,-0.158594
-4.8200e-05,0.0779922,0.0688438,0.00753125,-0.182031
-4.8190e-05,0.0782969,0.0651875,0.00565625,-0.253125
-4.8180e-05,0.0782031,0.0682812,0.00654688,-0.266406
-4.8170e-05,0.0794062,0.0663438,0.00821875,-0.203125
-4.8160e-05,0.078625,0.0662187,0.0061875,-0.23125
-4.8150e-05,0.0792578,0.0649688,0.00626563,-0.224219
-4.8140e-05,0.0795625,0.0658125,0.00664063,-0.229687
-4.8130e-05,0.0793437,0.0655312,0.00639063,-0.227344
-4.8120e-05,0.0795,0.0664687,0.00603125,-0.246875
-4.8110e-05,0.078,0.0639062,0.00570313,-0.210938
-4.8100e-05,0.0790078,0.0657813,0.00635938,-0.196094
-4.8090e-05,0.0782031,0.0652187,0.00546875,-0.21875
-4.8080e-05,0.07875,0.0700625,0.00598438,-0.260156
-4.8070e-05,0.079,0.0656875,0.00735938,-0.25
-4.8060e-05,0.0781719,0.0652813,0.00620313,-0.252344
-4.8050e-05,0.0801016,0.0656875,0.00626563,-0.152344
-4.8040e-05,0.0794687,0.0656562,0.00584375,-0.232812
-4.8030e-05,0.0802266,0.0665625,0.00551563,-0.207031
-4.8020e-05,0.0799531,0.0675938,0.00615625,-0.222656
-4.8010e-05,0.0798594,0.0654688,0.0055,-0.238281
-4.8000e-05,0.07975,0.0665625,0.00717188,-0.283594
-4.7990e-05,0.0783437,0.0635312,0.00742188,-0.248437
-4.7980e-05,0.0779922,0.0648125,0.00659375,-0.154687
-4.7970e-05,0.0782031,0.0653437,0.00614063,-0.236719
-4.7960e-05,0.0779062,0.0667187,0.00575,-0.178906
-4.7950e-05,0.077625,0.0649062,0.0075625,-0.260937
-4.7940e-05,0.0764141,0.064375,0.00575,-0.247656
-4.7930e-05,0.0775703,0.066375,0.006,-0.208594
-4.7920e-05,0.0793906,0.06625,0.00670313,-0.228125
-4.7910e-05,0.0787109,0.0664062,0.0064375,-0.203906
-4.7900e-05,0.0804297,0.068,0.00584375,-0.228125
-4.7890e-05,0.0794687,0.0653125,0.00528125,-0.288281
-4.7880e-05,0.0807344,0.064875,0.0063125,-0.230469
-4.7870e-05,0.0795937,0.0639062,0.00684375,-0.269531
-4.7860e-05,0.0797109,0.0650312,0.00646875,-0.273438
-4.7850e-05,0.0793906,0.0650312,0.007125,-0.275781
-4.7840e-05,0.0783125,0.066625,0.00671875,-0.278906
-4.7830e-05,0.0787031,0.0644375,0.00640625,-0.284375
-4.7820e-05,0.0775859,0.0656875,0.00607813,-0.238281
-4.7810e-05,0.0772578,0.0659688,0.0068125,-0.210156
-4.7800e-05,0.0780234,0.0654688,0.00596875,-0.189844
-4.7790e-05,0.0783984,0.0683125,0.00617188,-0.209375
-4.7780e-05,0.0789687,0.0670625,0.00604688,-0.291406
-4.7770e-05,0.0782344,0.066625,0.00579688,-0.221875
-4.7760e-05,0.0792812,0.066875,0.00570313,-0.260937
-4.7750e-05,0.0802969,0.0643437,0.00715625,-0.278125
-4.7740e-05,0.0785781,0.0649062,0.00645313,-0.269531
-4.7730e-05,0.0794609,0.0652187,0.00634375,-0.303125
-4.7720e-05,0.0782422,0.0638437,0.00621875,-0.172656
-4.7710e-05,0.0790156,0.0645312,0.00607813,-0.277344
-4.7700e-05,0.0785547,0.0639375,0.00715625,-0.192187
-4.7690e-05,0.0780156,0.064625,0.0060625,-0.208594
-4.7680e-05,0.0798437,0.0668125,0.00514063,-0.232812
-4.7670e-05,0.0792266,0.06625,0.006,-0.240625
-4.7660e-05,0.0800078,0.0683438,0.00657813,-0.263281
-4.7650e-05,0.0804062,0.067625,0.00614063,-0.279687
-4.7640e-05,0.0802422,0.0648437,0.0063125,-0.221094
-4.7630e-05,0.0816641,0.06425,0.00542188,-0.261719
-4.7620e-05,0.0811797,0.0655,0.00684375,-0.2
-4.7610e-05,0.0802422,0.0643437,0.00675,-0.257812
-4.7600e-05,0.0797656,0.06425,0.00829688,-0.275
-4.7590e-05,0.0791953,0.0655,0.00582813,-0.285937
-4.7580e-05,0.0793359,0.0664687,0.00629688,-0.224219
-4.7570e-05,0.0771016,0.0659062,0.00778125,-0.266406
-4.7560e-05,0.0785,0.0664687,0.00715625,-0.265625
-4.7550e-05,0.0770703,0.0649375,0.00659375,-0.247656
-4.7540e-05,0.0777266,0.0689063,0.00467188,-0.210156
-4.7530e-05,0.0780937,0.0650938,0.00728125,-0.25
-4.7520e-05,0.0770703,0.0653437,0.00632813,-0.269531
-4.7510e-05,0.07925,0.0664687,0.005125,-0.242969
-4.7500e-05,0.0790781,0.065375,0.006375,-0.217969
-4.7490e-05,0.0793594,0.066125,0.00704688,-0.234375
-4.7480e-05,0.0786641,0.0655625,0.0069375,-0.222656
-4.7470e-05,0.0782969,0.0657187,0.00575,-0.247656
-4.7460e-05,0.0799375,0.0655,0.00640625,-0.2625
-4.7450e-05,0.0791484,0.0658125,0.00551563,-0.226562
-4.7440e-05,0.0796797,0.06775,0.0068125,-0.225781
-4.7430e-05,0.0787812,0.0680312,0.00585938,-0.25625
-4.7420e-05,0.0793594,0.0669687,0.00596875,-0.248437
-4.7410e-05,0.080375,0.0641875,0.00770313,-0.225781
-4.7400e-05,0.0797187,0.0665,0.00517188,-0.260156
-4.7390e-05,0.0795156,0.0651562,0.0061875,-0.236719
-4.7380e-05,0.0804609,0.0623125,0.00564063,-0.222656
-4.7370e-05,0.0792422,0.0655,0.0055625,-0.280469
-4.7360e-05,0.0796094,0.0660625,0.00589063,-0.245312
-4.7350e-05,0.0775391,0.0635938,0.00546875,-0.273438
-4.7340e-05,0.0782109,0.06525,0.00757813,-0.238281
-4.7330e-05,0.0773125,0.0638437,0.0064375,-0.222656
-4.7320e-05,0.0762109,0.067625,0.00626563,-0.235156
-4.7310e-05,0.0767656,0.0655938,0.00653125,-0.221094
-4.7300e-05,0.0767969,0.0673125,0.0073125,-0.198437
-4.7290e-05,0.0783672,0.0673125,0.00614063,-0.245312
-4.7280e-05,0.0765,0.0667812,0.00742188,-0.264844
-4.7270e-05,0.0789766,0.0663438,0.00446875,-0.28125
-4.7260e-05,0.0790703,0.0652813,0.005625,-0.232812
-4.7250e-05,0.0795312,0.0645,0.00484375,-0.221875
-4.7240e-05,0.0796562,0.0632187,0.00684375,-0.232031
-4.7230e-05,0.0785078,0.0663438,0.00532813,-0.275781
-4.7220e-05,0.0803437,0.0657187,0.00671875,-0.235937
-4.7210e-05,0.0796719,0.063375,0.00715625,-0.210156
-4.7200e-05,0.0790703,0.0660312,0.00765625,-0.233594
-4.7190e-05,0.0799062,0.0658437,0.00775,-0.225
-4.7180e-05,0.0783047,0.0665312,0.00645313,-0.246094
-4.7170e-05,0.0797891,0.0660625,0.00628125,-0.220312
-4.7160e-05,0.0784375,0.0646562,0.00609375,-0.250781
-4.7150e-05,0.0783516,0.0670625,0.0056875,-0.221094
-4.7140e-05,0.0799375,0.0675938,0.0063125,-0.161719
-4.7130e-05,0.0786406,0.0645938,0.00604688,-0.239062
-4.7120e-05,0.0798828,0.0680625,0.005375,-0.282031
-4.7110e-05,0.0789141,0.0644688,0.00607813,-0.265625
-4.7100e-05,0.0791172,0.0655312,0.005875,-0.267969
-4.7090e-05,0.0799219,0.0650312,0.0068125,-0.233594
-4.7080e-05,0.0771797,0.0654375,0.00592188,-0.210938
-4.7070e-05,0.0793359,0.064875,0.00754688,-0.216406
-4.7060e-05,0.0773828,0.0651875,0.0074375,-0.222656
-4.7050e-05,0.0785937,0.0685312,0.00746875,-0.217187
-4.7040e-05,0.0784141,0.0657187,0.00770313,-0.255469
-4.7030e-05,0.0781406,0.0659062,0.00615625,-0.292187
-4.7020e-05,0.0792266,0.0665938,0.00582813,-0.203906
-4.7010e-05,0.079375,0.0680312,0.0065,-0.184375
-4.7000e-05,0.0808047,0.0683125,0.00579688,-0.246875
-4.6990e-05,0.0809766,0.0630625,0.00682813,-0.170312
-4.6980e-05,0.0803281,0.0640938,0.0058125,-0.264062
-4.6970e-05,0.0802969,0.0658125,0.00628125,-0.24375
-4.6960e-05,0.0797422,0.06325,0.00676563,-0.203125
-4.6950e-05,0.0793594,0.0660625,0.00660938,-0.314062
-4.6940e-05,0.0781406,0.0634062,0.0071875,-0.25
-4.6930e-05,0.0772812,0.0624375,0.0065,-0.177344
-4.6920e-05,0.0795547,0.064,0.00709375,-0.21875
-4.6910e-05,0.0774688,0.0659062,0.00617188,-0.267187
-4.6900e-05,0.0789922,0.0674063,0.0056875,-0.242969
-4.6890e-05,0.0782969,0.0654375,0.00604688,-0.223437
-4.6880e-05,0.0788281,0.0674687,0.00660938,-0.186719
-4.6870e-05,0.0805547,0.0649375,0.00590625,-0.214844
-4.6860e-05,0.0785312,0.0644062,0.00628125,-0.21875
-4.6850e-05,0.0803594,0.0652813,0.00660938,-0.253125
-4.6840e-05,0.0793281,0.069125,0.00678125,-0.217969
-4.6830e-05,0.0801719,0.06525,0.00610938,-0.190625
-4.6820e-05,0.0786953,0.0637813,0.00726563,-0.249219
-4.6810e-05,0.0782734,0.0646562,0.00576563,-0.211719
-4.6800e-05,0.0791953,0.0667812,0.00632813,-0.272656
-4.6790e-05,0.0786406,0.0668438,0.00725,-0.264062
-4.6780e-05,0.0795,0.0650312,0.00673438,-0.250781
-4.6770e-05,0.0786641,0.065125,0.00659375,-0.25625
-4.6760e-05,0.0784922,0.066375,0.00560937,-0.254687
-4.6750e-05,0.0803828,0.0656875,0.00585938,-0.20625
-4.6740e-05,0.0793281,0.0658125,0.00623438,-0.205469
-4.6730e-05,0.0791406,0.0663438,0.00504688,-0.19375
-4.6720e-05,0.0789297,0.0630312,0.00728125,-0.275781
-4.6710e-05,0.0785703,0.067375,0.00626563,-0.232812
-4.6700e-05,0.0779922,0.0642813,0.00604688,-0.210938
-4.6690e-05,0.0759844,0.0638125,0.00657813,-0.241406
-4.6680e-05,0.0769922,0.0674063,0.0066875,-0.2
-4.6670e-05,0.0772578,0.0649375,0.00789063,-0.274219
-4.6660e-05,0.0766094,0.0664687,0.00615625,-0.247656
-4.6650e-05,0.0781328,0.0665,0.00703125,-0.210938
-4.6640e-05,0.0766953,0.0647813,0.0055,-0.260156
-4.6630e-05,0.0799141,0.06675,0.00551563,-0.242969
-4.6620e-05,0.0793984,0.0644062,0.00651563,-0.233594
-4.6610e-05,0.0806016,0.0674375,0.00629688,-0.267969
-4.6600e-05,0.0808984,0.0641875,0.00709375,-0.228125
-4.6590e-05,0.0806172,0.0640938,0.0055625,-0.170312
-4.6580e-05,0.080125,0.065,0.00575,-0.253906
-4.6570e-05,0.079875,0.065,0.00723438,-0.224219
-4.6560e-05,0.0796016,0.0644062,0.00695313,-0.278125
-4.6550e-05,0.0790312,0.0669375,0.00628125,-0.223437
-4.6540e-05,0.0785312,0.0630938,0.0075625,-0.228906
-4.6530e-05,0.0781875,0.0669375,0.0073125,-0.263281
-4.6520e-05,0.0774531,0.0638437,0.00553125,-0.222656
-4.6510e-05,0.0778906,0.0674375,0.00660938,-0.216406
-4.6500e-05,0.07875,0.0658125,0.00634375,-0.260156
-4.6490e-05,0.07775,0.065,0.00710938,-0.208594
-4.6480e-05,0.0801406,0.0668125,0.00634375,-0.242188
-4.6470e-05,0.0778125,0.064375,0.00729688,-0.203906
-4.6460e-05,0.0797969,0.0660625,0.006375,-0.303906
-4.6450e-05,0.0787344,0.0620625,0.00678125,-0.241406
-4.6440e-05,0.0781406,0.0667812,0.00565625,-0.241406
-4.6430e-05,0.0788594,0.06625,0.00720313,-0.213281
-4.6420e-05,0.0773438,0.0632187,0.00603125,-0.238281
-4.6410e-05,0.0791328,0.0640625,0.00703125,-0.234375
-4.6400e-05,0.0782187,0.0681563,0.00715625,-0.2375
-4.6390e-05,0.079375,0.0667187,0.00476563,-0.239844
-4.6380e-05,0.0806875,0.0657187,0.00725,-0.260156
-4.6370e-05,0.0803672,0.0654375,0.00635938,-0.215625
-4.6360e-05,0.0811719,0.0648125,0.00595313,-0.258594
-4.6350e-05,0.0807734,0.065625,0.00582813,-0.267969
-4.6340e-05,0.0821016,0.06575,0.006125,-0.207812
-4.6330e-05,0.0817031,0.0647187,0.00751563,-0.222656
-4.6320e-05,0.0791719,0.06425,0.00615625,-0.230469
-4.6310e-05,0.0800391,0.0667812,0.00685938,-0.280469
-4.6300e-05,0.0802109,0.0634062,0.00667188,-0.314844
-4.6290e-05,0.0783594,0.0644375,0.006125,-0.25625
-4.6280e-05,0.0790625,0.0635312,0.00653125,-0.190625
-4.6270e-05,0.0772969,0.0657813,0.00607813,-0.25625
-4.6260e-05,0.0791719,0.064625,0.0068125,-0.247656
-4.6250e-05,0.0777031,0.0660312,0.00607813,-0.25625
-4.6240e-05,0.0794453,0.0679375,0.006125,-0.20625
-4.6230e-05,0.0787656,0.0661562,0.00607813,-0.202344
-4.6220e-05,0.0790547,0.0673438,0.00565625,-0.2125
-4.6210e-05,0.0804609,0.0654062,0.0065,-0.239062
-4.6200e-05,0.0778828,0.06475,0.00592188,-0.225781
-4.6190e-05,0.0791719,0.0685,0.00746875,-0.295312
-4.6180e-05,0.0782969,0.06525,0.0064375,-0.285156
-4.6170e-05,0.0784531,0.0653437,0.0066875,-0.332812
-4.6160e-05,0.0790469,0.0669063,0.00815625,-0.279687
-4.6150e-05,0.0774141,0.0654375,0.00534375,-0.244531
-4.6140e-05,0.0784297,0.0671563,0.00579688,-0.2375
-4.6130e-05,0.0793125,0.067,0.00526563,-0.251562
-4.6120e-05,0.0792734,0.0664062,0.00535937,-0.208594
-4.6110e-05,0.0797422,0.0654688,0.006375,-0.288281
-4.6100e-05,0.0791953,0.0645625,0.00489063,-0.240625
-4.6090e-05,0.0803125,0.06825,0.0060625,-0.259375
-4.6080e-05,0.0796875,0.0662187,0.0075625,-0.207812
-4.6070e-05,0.0797969,0.0640938,0.00628125,-0.2375
-4.6060e-05,0.0798047,0.0626875,0.00554688,-0.257031
-4.6050e-05,0.0773438,0.0645938,0.00598438,-0.210156
-4.6040e-05,0.0787422,0.0646875,0.00721875,-0.245312
-4.6030e-05,0.0761797,0.0662187,0.00625,-0.247656
-4.6020e-05,0.0774688,0.0675938,0.00603125,-0.247656
-4.6010e-05,0.0774922,0.0634375,0.00565625,-0.235156
-4.6000e-05,0.0777266,0.0658437,0.00685938,-0.227344
-4.5990e-05,0.0797656,0.0675312,0.00689063,-0.216406
-4.5980e-05,0.0787109,0.0665312,0.00626563,-0.207031
-4.5970e-05,0.0803047,0.0676875,0.00532813,-0.228906
-4.5960e-05,0.0793984,0.0640312,0.0066875,-0.255469
-4.5950e-05,0.080125,0.066,0.00648438,-0.233594
-4.5940e-05,0.0800469,0.0658437,0.0074375,-0.253906
-4.5930e-05,0.0791797,0.065625,0.00648438,-0.211719
-4.5920e-05,0.0795156,0.0673438,0.0068125,-0.248437
-4.5910e-05,0.0782031,0.0650938,0.00642188,-0.25625
-4.5900e-05,0.0786875,0.06825,0.00571875,-0.211719
-4.5890e-05,0.0786875,0.064375,0.006375,-0.197656
-4.5880e-05,0.0771641,0.065625,0.00460937,-0.191406
-4.5870e-05,0.0788281,0.0677812,0.00532813,-0.210938
-4.5860e-05,0.0785859,0.064,0.0060625,-0.20625
-4.5850e-05,0.0783203,0.06525,0.00657813,-0.217969
-4.5840e-05,0.0802422,0.064625,0.00610938,-0.280469
-4.5830e-05,0.0784297,0.0645,0.00626563,-0.228906
-4.5820e-05,0.0804141,0.064875,0.00560937,-0.278125
-4.5810e-05,0.0783828,0.0654062,0.00653125,-0.214844
